utc,filter,pm,lat,lon,device
1407269110,2.5,0.020,37.803303,-122.295697,A
1407269111,2.5,0.020,37.803293,-122.295697,A
1407269112,2.5,0.019,37.803285,-122.295693,A
1407269113,2.5,0.018,37.803273,-122.295695,A
1407269114,2.5,0.019,37.803263,-122.295693,A
1407269115,2.5,0.021,37.803247,-122.295693,A
1407269116,2.5,0.022,37.803233,-122.295702,A
1407269117,2.5,0.021,37.803227,-122.295707,A
1407269118,2.5,0.020,37.803220,-122.295713,A
1407269119,2.5,0.021,37.803215,-122.295722,A
1407269120,2.5,0.019,37.803207,-122.295727,A
1407269121,2.5,0.019,37.803195,-122.295730,A
1407269122,2.5,0.020,37.803188,-122.295732,A
1407269123,2.5,0.021,37.803185,-122.295732,A
1407269124,2.5,0.021,37.803177,-122.295737,A
1407269125,2.5,0.021,37.803168,-122.295743,A
1407269126,2.5,0.020,37.803162,-122.295753,A
1407269127,2.5,0.020,37.803157,-122.295767,A
1407269128,2.5,0.021,37.803145,-122.295772,A
1407269129,2.5,0.021,37.803133,-122.295775,A
1407269130,2.5,0.019,37.803117,-122.295772,A
1407269131,2.5,0.020,37.803103,-122.295775,A
1407269132,2.5,0.021,37.803093,-122.295777,A
1407269133,2.5,0.019,37.803078,-122.295782,A
1407269134,2.5,0.020,37.803063,-122.295787,A
1407269135,2.5,0.021,37.803052,-122.295790,A
1407269136,2.5,0.019,37.803047,-122.295792,A
1407269137,2.5,0.020,37.803035,-122.295793,A
1407269138,2.5,0.019,37.803023,-122.295798,A
1407269139,2.5,0.021,37.803013,-122.295805,A
1407269140,2.5,0.021,37.803007,-122.295812,A
1407269141,2.5,0.019,37.803000,-122.295813,A
1407269142,2.5,0.018,37.802992,-122.295813,A
1407269143,2.5,0.020,37.802982,-122.295812,A
1407269144,2.5,0.021,37.802972,-122.295815,A
1407269145,2.5,0.021,37.802962,-122.295820,A
1407269146,2.5,0.021,37.802950,-122.295825,A
1407269147,2.5,0.021,37.802935,-122.295827,A
1407269148,2.5,0.020,37.802925,-122.295825,A
1407269149,2.5,0.021,37.802915,-122.295825,A
1407269150,2.5,0.020,37.802907,-122.295823,A
1407269151,2.5,0.021,37.802900,-122.295823,A
1407269152,2.5,0.021,37.802893,-122.295822,A
1407269153,2.5,0.020,37.802882,-122.295825,A
1407269154,2.5,0.021,37.802873,-122.295827,A
1407269155,2.5,0.021,37.802862,-122.295825,A
1407269156,2.5,0.021,37.802853,-122.295827,A
1407269157,2.5,0.021,37.802842,-122.295827,A
1407269158,2.5,0.021,37.802827,-122.295827,A
1407269159,2.5,0.021,37.802817,-122.295828,A
1407269160,2.5,0.023,37.802807,-122.295830,A
1407269161,2.5,0.021,37.802800,-122.295833,A
1407269162,2.5,0.021,37.802793,-122.295840,A
1407269163,2.5,0.021,37.802785,-122.295843,A
1407269164,2.5,0.019,37.802780,-122.295855,A
1407269165,2.5,0.021,37.802773,-122.295858,A
1407269166,2.5,0.022,37.802767,-122.295865,A
1407269167,2.5,0.021,37.802760,-122.295868,A
1407269168,2.5,0.021,37.802753,-122.295875,A
1407269169,2.5,0.022,37.802745,-122.295882,A
1407269170,2.5,0.020,37.802735,-122.295888,A
1407269171,2.5,0.019,37.802725,-122.295892,A
1407269172,2.5,0.020,37.802712,-122.295897,A
1407269173,2.5,0.019,37.802700,-122.295902,A
1407269174,2.5,0.020,37.802690,-122.295908,A
1407269175,2.5,0.022,37.802673,-122.295898,A
1407269176,2.5,0.022,37.802667,-122.295905,A
1407269177,2.5,0.021,37.802665,-122.295912,A
1407269178,2.5,0.022,37.802665,-122.295922,A
1407269179,2.5,0.022,37.802665,-122.295930,A
1407269180,2.5,0.021,37.802663,-122.295947,A
1407269181,2.5,0.023,37.802663,-122.295958,A
1407269182,2.5,0.023,37.802662,-122.295965,A
1407269183,2.5,0.021,37.802667,-122.295972,A
1407269184,2.5,0.022,37.802675,-122.295987,A
1407269185,2.5,0.022,37.802680,-122.295992,A
1407269186,2.5,0.021,37.802680,-122.296002,A
1407269187,2.5,0.021,37.802673,-122.296008,A
1407269188,2.5,0.021,37.802670,-122.296013,A
1407269189,2.5,0.021,37.802670,-122.296010,A
1407269190,2.5,0.021,37.802682,-122.296018,A
1407269191,2.5,0.023,37.802685,-122.296023,A
1407269192,2.5,0.022,37.802688,-122.296025,A
1407269193,2.5,0.023,37.802697,-122.296027,A
1407269194,2.5,0.021,37.802700,-122.296027,A
1407269195,2.5,0.022,37.802700,-122.296030,A
1407269196,2.5,0.023,37.802705,-122.296030,A
1407269197,2.5,0.022,37.802710,-122.296032,A
1407269198,2.5,0.024,37.802713,-122.296032,A
1407269199,2.5,0.022,37.802720,-122.296032,A
1407269200,2.5,0.020,37.802722,-122.296033,A
1407269201,2.5,0.023,37.802717,-122.296033,A
1407269202,2.5,0.024,37.802717,-122.296032,A
1407269203,2.5,0.021,37.802712,-122.296035,A
1407269204,2.5,0.020,37.802718,-122.296042,A
1407269205,2.5,0.020,37.802725,-122.296047,A
1407269206,2.5,0.020,37.802733,-122.296050,A
1407269207,2.5,0.021,37.802738,-122.296055,A
1407269208,2.5,0.021,37.802747,-122.296065,A
1407269209,2.5,0.022,37.802757,-122.296077,A
1407269210,2.5,0.022,37.802758,-122.296080,A
1407269211,2.5,0.022,37.802762,-122.296088,A
1407269212,2.5,0.021,37.802765,-122.296102,A
1407269213,2.5,0.020,37.802772,-122.296110,A
1407269214,2.5,0.020,37.802775,-122.296120,A
1407269215,2.5,0.021,37.802775,-122.296135,A
1407269216,2.5,0.020,37.802777,-122.296142,A
1407269217,2.5,0.020,37.802785,-122.296152,A
1407269218,2.5,0.020,37.802792,-122.296163,A
1407269219,2.5,0.021,37.802802,-122.296173,A
1407269220,2.5,0.020,37.802805,-122.296188,A
1407269221,2.5,0.021,37.802803,-122.296203,A
1407269222,2.5,0.021,37.802805,-122.296215,A
1407269223,2.5,0.020,37.802812,-122.296235,A
1407269224,2.5,0.021,37.802810,-122.296253,A
1407269225,2.5,0.020,37.802808,-122.296265,A
1407269226,2.5,0.021,37.802808,-122.296275,A
1407269227,2.5,0.020,37.802807,-122.296290,A
1407269228,2.5,0.020,37.802813,-122.296292,A
1407269229,2.5,0.021,37.802808,-122.296300,A
1407269230,2.5,0.020,37.802800,-122.296313,A
1407269231,2.5,0.020,37.802788,-122.296320,A
1407269232,2.5,0.020,37.802783,-122.296327,A
1407269233,2.5,0.020,37.802783,-122.296330,A
1407269234,2.5,0.020,37.802788,-122.296340,A
1407269235,2.5,0.021,37.802785,-122.296337,A
1407269236,2.5,0.022,37.802788,-122.296338,A
1407269237,2.5,0.022,37.802787,-122.296337,A
1407269238,2.5,0.021,37.802785,-122.296337,A
1407269239,2.5,0.021,37.802782,-122.296332,A
1407269240,2.5,0.023,37.802773,-122.296327,A
1407269241,2.5,0.021,37.802770,-122.296323,A
1407269242,2.5,0.019,37.802770,-122.296337,A
1407269243,2.5,0.020,37.802770,-122.296345,A
1407269244,2.5,0.021,37.802767,-122.296352,A
1407269245,2.5,0.020,37.802767,-122.296360,A
1407269246,2.5,0.020,37.802762,-122.296362,A
1407269247,2.5,0.020,37.802760,-122.296368,A
1407269248,2.5,0.020,37.802760,-122.296378,A
1407269249,2.5,0.020,37.802762,-122.296382,A
1407269250,2.5,0.020,37.802765,-122.296385,A
1407269251,2.5,0.020,37.802768,-122.296387,A
1407269252,2.5,0.021,37.802772,-122.296388,A
1407269253,2.5,0.020,37.802777,-122.296393,A
1407269254,2.5,0.021,37.802783,-122.296400,A
1407269255,2.5,0.021,37.802792,-122.296405,A
1407269256,2.5,0.019,37.802803,-122.296410,A
1407269257,2.5,0.020,37.802810,-122.296415,A
1407269258,2.5,0.021,37.802817,-122.296415,A
1407269259,2.5,0.020,37.802820,-122.296418,A
1407269260,2.5,0.019,37.802823,-122.296420,A
1407269261,2.5,0.019,37.802825,-122.296423,A
1407269262,2.5,0.020,37.802830,-122.296433,A
1407269263,2.5,0.021,37.802833,-122.296442,A
1407269264,2.5,0.022,37.802837,-122.296455,A
1407269265,2.5,0.020,37.802840,-122.296467,A
1407269266,2.5,0.020,37.802840,-122.296472,A
1407269267,2.5,0.019,37.802845,-122.296477,A
1407269268,2.5,0.020,37.802843,-122.296493,A
1407269269,2.5,0.020,37.802843,-122.296495,A
1407269270,2.5,0.019,37.802833,-122.296512,A
1407269271,2.5,0.019,37.802828,-122.296525,A
1407269272,2.5,0.020,37.802833,-122.296533,A
1407269273,2.5,0.021,37.802838,-122.296542,A
1407269274,2.5,0.021,37.802843,-122.296545,A
1407269275,2.5,0.022,37.802848,-122.296545,A
1407269276,2.5,0.023,37.802852,-122.296548,A
1407269277,2.5,0.023,37.802857,-122.296552,A
1407269278,2.5,0.022,37.802857,-122.296565,A
1407269279,2.5,0.022,37.802857,-122.296573,A
1407269280,2.5,0.020,37.802857,-122.296582,A
1407269281,2.5,0.023,37.802860,-122.296590,A
1407269282,2.5,0.023,37.802863,-122.296590,A
1407269283,2.5,0.022,37.802868,-122.296585,A
1407269284,2.5,0.022,37.802870,-122.296583,A
1407269285,2.5,0.023,37.802870,-122.296580,A
1407269286,2.5,0.022,37.802870,-122.296578,A
1407269287,2.5,0.021,37.802865,-122.296582,A
1407269288,2.5,0.020,37.802862,-122.296583,A
1407269289,2.5,0.019,37.802860,-122.296583,A
1407269290,2.5,0.020,37.802855,-122.296583,A
1407269291,2.5,0.021,37.802853,-122.296582,A
1407269292,2.5,0.020,37.802848,-122.296582,A
1407269293,2.5,0.020,37.802840,-122.296590,A
1407269294,2.5,0.020,37.802842,-122.296590,A
1407269295,2.5,0.020,37.802848,-122.296587,A
1407269296,2.5,0.021,37.802853,-122.296592,A
1407269297,2.5,0.019,37.802852,-122.296595,A
1407269298,2.5,0.019,37.802855,-122.296603,A
1407269299,2.5,0.020,37.802858,-122.296603,A
1407269300,2.5,0.021,37.802857,-122.296617,A
1407269301,2.5,0.018,37.802857,-122.296620,A
1407269302,2.5,0.019,37.802850,-122.296623,A
1407269303,2.5,0.020,37.802848,-122.296623,A
1407269304,2.5,0.019,37.802852,-122.296625,A
1407269305,2.5,0.018,37.802860,-122.296628,A
1407269306,2.5,0.018,37.802865,-122.296628,A
1407269307,2.5,0.018,37.802863,-122.296632,A
1407269308,2.5,0.019,37.802858,-122.296638,A
1407269309,2.5,0.019,37.802847,-122.296653,A
1407269310,2.5,0.018,37.802843,-122.296660,A
1407269311,2.5,0.019,37.802840,-122.296665,A
1407269312,2.5,0.019,37.802843,-122.296660,A
1407269313,2.5,0.018,37.802847,-122.296655,A
1407269314,2.5,0.018,37.802848,-122.296655,A
1407269315,2.5,0.018,37.802850,-122.296653,A
1407269316,2.5,0.019,37.802848,-122.296647,A
1407269317,2.5,0.020,37.802850,-122.296640,A
1407269318,2.5,0.020,37.802850,-122.296632,A
1407269319,2.5,0.019,37.802853,-122.296623,A
1407269320,2.5,0.018,37.802853,-122.296622,A
1407269321,2.5,0.018,37.802850,-122.296622,A
1407269322,2.5,0.018,37.802848,-122.296623,A
1407269323,2.5,0.021,37.802852,-122.296622,A
1407269324,2.5,0.021,37.802853,-122.296622,A
1407269325,2.5,0.022,37.802857,-122.296627,A
1407269326,2.5,0.024,37.802865,-122.296628,A
1407269327,2.5,0.021,37.802873,-122.296635,A
1407269328,2.5,0.019,37.802875,-122.296638,A
1407269329,2.5,0.018,37.802880,-122.296640,A
1407269330,2.5,0.018,37.802888,-122.296645,A
1407269331,2.5,0.019,37.802887,-122.296647,A
1407269332,2.5,0.018,37.802880,-122.296645,A
1407269333,2.5,0.019,37.802882,-122.296647,A
1407269334,2.5,0.020,37.802890,-122.296653,A
1407269335,2.5,0.022,37.802895,-122.296658,A
1407269336,2.5,0.021,37.802893,-122.296660,A
1407269337,2.5,0.021,37.802895,-122.296667,A
1407269338,2.5,0.021,37.802895,-122.296680,A
1407269339,2.5,0.019,37.802900,-122.296692,A
1407269340,2.5,0.019,37.802907,-122.296708,A
1407269341,2.5,0.021,37.802915,-122.296712,A
1407269342,2.5,0.021,37.802910,-122.296713,A
1407269343,2.5,0.019,37.802908,-122.296725,A
1407269344,2.5,0.020,37.802908,-122.296728,A
1407269345,2.5,0.019,37.802905,-122.296740,A
1407269346,2.5,0.018,37.802902,-122.296755,A
1407269347,2.5,0.019,37.802898,-122.296762,A
1407269348,2.5,0.019,37.802895,-122.296768,A
1407269349,2.5,0.019,37.802890,-122.296777,A
1407269350,2.5,0.018,37.802885,-122.296787,A
1407269351,2.5,0.018,37.802882,-122.296800,A
1407269352,2.5,0.018,37.802878,-122.296807,A
1407269353,2.5,0.018,37.802878,-122.296818,A
1407269354,2.5,0.019,37.802873,-122.296833,A
1407269355,2.5,0.020,37.802867,-122.296850,A
1407269356,2.5,0.020,37.802863,-122.296867,A
1407269357,2.5,0.019,37.802858,-122.296882,A
1407269358,2.5,0.018,37.802853,-122.296900,A
1407269359,2.5,0.017,37.802848,-122.296917,A
1407269360,2.5,0.017,37.802837,-122.296932,A
1407269361,2.5,0.018,37.802830,-122.296940,A
1407269362,2.5,0.017,37.802825,-122.296945,A
1407269363,2.5,0.017,37.802823,-122.296947,A
1407269364,2.5,0.017,37.802818,-122.296957,A
1407269365,2.5,0.020,37.802818,-122.296960,A
1407269366,2.5,0.021,37.802822,-122.296960,A
1407269367,2.5,0.017,37.802822,-122.296967,A
1407269368,2.5,0.017,37.802820,-122.296973,A
1407269369,2.5,0.017,37.802815,-122.296983,A
1407269370,2.5,0.017,37.802808,-122.296985,A
1407269371,2.5,0.017,37.802800,-122.296987,A
1407269372,2.5,0.017,37.802792,-122.296993,A
1407269373,2.5,0.017,37.802787,-122.296998,A
1407269374,2.5,0.016,37.802780,-122.297003,A
1407269375,2.5,0.017,37.802775,-122.297012,A
1407269376,2.5,0.018,37.802765,-122.297022,A
1407269377,2.5,0.019,37.802753,-122.297028,A
1407269378,2.5,0.018,37.802743,-122.297033,A
1407269379,2.5,0.017,37.802735,-122.297040,A
1407269380,2.5,0.018,37.802723,-122.297047,A
1407269381,2.5,0.017,37.802712,-122.297053,A
1407269382,2.5,0.017,37.802700,-122.297055,A
1407269383,2.5,0.017,37.802692,-122.297057,A
1407269384,2.5,0.018,37.802682,-122.297060,A
1407269385,2.5,0.018,37.802672,-122.297063,A
1407269386,2.5,0.017,37.802663,-122.297068,A
1407269387,2.5,0.018,37.802652,-122.297070,A
1407269388,2.5,0.018,37.802642,-122.297072,A
1407269389,2.5,0.018,37.802630,-122.297077,A
1407269390,2.5,0.018,37.802622,-122.297078,A
1407269391,2.5,0.018,37.802615,-122.297078,A
1407269392,2.5,0.018,37.802618,-122.297075,A
1407269393,2.5,0.019,37.802618,-122.297073,A
1407269394,2.5,0.020,37.802618,-122.297072,A
1407269395,2.5,0.020,37.802617,-122.297065,A
1407269396,2.5,0.019,37.802617,-122.297062,A
1407269397,2.5,0.018,37.802620,-122.297055,A
1407269398,2.5,0.017,37.802620,-122.297055,A
1407269399,2.5,0.017,37.802618,-122.297058,A
1407269400,2.5,0.018,37.802618,-122.297057,A
1407269401,2.5,0.020,37.802612,-122.297047,A
1407269402,2.5,0.018,37.802610,-122.297042,A
1407269403,2.5,0.018,37.802610,-122.297040,A
1407269404,2.5,0.018,37.802613,-122.297037,A
1407269405,2.5,0.018,37.802612,-122.297035,A
1407269406,2.5,0.019,37.802612,-122.297028,A
1407269407,2.5,0.019,37.802610,-122.297023,A
1407269408,2.5,0.020,37.802608,-122.297018,A
1407269409,2.5,0.021,37.802608,-122.297018,A
1407269410,2.5,0.020,37.802612,-122.297017,A
1407269411,2.5,0.018,37.802615,-122.297015,A
1407269412,2.5,0.017,37.802617,-122.297015,A
1407269413,2.5,0.016,37.802618,-122.297013,A
1407269414,2.5,0.017,37.802617,-122.297013,A
1407269415,2.5,0.018,37.802617,-122.297015,A
1407269416,2.5,0.017,37.802617,-122.297017,A
1407269417,2.5,0.018,37.802615,-122.297017,A
1407269418,2.5,0.018,37.802615,-122.297018,A
1407269419,2.5,0.018,37.802617,-122.297018,A
1407269420,2.5,0.018,37.802615,-122.297018,A
1407269421,2.5,0.018,37.802612,-122.297020,A
1407269422,2.5,0.019,37.802615,-122.297018,A
1407269423,2.5,0.019,37.802618,-122.297017,A
1407269424,2.5,0.018,37.802622,-122.297013,A
1407269425,2.5,0.017,37.802628,-122.297017,A
1407269426,2.5,0.018,37.802632,-122.297022,A
1407269427,2.5,0.018,37.802637,-122.297027,A
1407269428,2.5,0.019,37.802635,-122.297025,A
1407269429,2.5,0.017,37.802635,-122.297023,A
1407269430,2.5,0.017,37.802635,-122.297027,A
1407269431,2.5,0.018,37.802635,-122.297027,A
1407269432,2.5,0.017,37.802633,-122.297025,A
1407269433,2.5,0.018,37.802633,-122.297027,A
1407269434,2.5,0.019,37.802635,-122.297023,A
1407269435,2.5,0.018,37.802633,-122.297030,A
1407269436,2.5,0.017,37.802630,-122.297033,A
1407269437,2.5,0.018,37.802630,-122.297037,A
1407269438,2.5,0.019,37.802620,-122.297033,A
1407269439,2.5,0.020,37.802607,-122.297032,A
1407269440,2.5,0.018,37.802595,-122.297028,A
1407269441,2.5,0.020,37.802583,-122.297028,A
1407269442,2.5,0.020,37.802575,-122.297028,A
1407269443,2.5,0.019,37.802560,-122.297015,A
1407269444,2.5,0.019,37.802550,-122.297003,A
1407269445,2.5,0.019,37.802543,-122.296998,A
1407269446,2.5,0.018,37.802538,-122.296997,A
1407269447,2.5,0.020,37.802537,-122.296998,A
1407269448,2.5,0.018,37.802537,-122.296995,A
1407269449,2.5,0.017,37.802538,-122.296988,A
1407269450,2.5,0.017,37.802540,-122.296983,A
1407269451,2.5,0.018,37.802543,-122.296980,A
1407269452,2.5,0.018,37.802543,-122.296983,A
1407269453,2.5,0.019,37.802543,-122.296983,A
1407269454,2.5,0.019,37.802543,-122.296985,A
1407269455,2.5,0.018,37.802540,-122.296987,A
1407269456,2.5,0.018,37.802538,-122.296988,A
1407269457,2.5,0.019,37.802538,-122.296988,A
1407269458,2.5,0.018,37.802540,-122.296987,A
1407269459,2.5,0.019,37.802540,-122.296985,A
1407269460,2.5,0.018,37.802538,-122.296983,A
1407269461,2.5,0.017,37.802538,-122.296982,A
1407269462,2.5,0.018,37.802535,-122.296985,A
1407269463,2.5,0.018,37.802532,-122.296993,A
1407269464,2.5,0.017,37.802530,-122.296997,A
1407269465,2.5,0.018,37.802528,-122.296997,A
1407269466,2.5,0.019,37.802525,-122.296987,A
1407269467,2.5,0.020,37.802513,-122.296967,A
1407269468,2.5,0.021,37.802512,-122.296963,A
1407269469,2.5,0.018,37.802510,-122.296958,A
1407269470,2.5,0.018,37.802507,-122.296948,A
1407269471,2.5,0.018,37.802503,-122.296942,A
1407269472,2.5,0.018,37.802503,-122.296938,A
1407269473,2.5,0.017,37.802502,-122.296933,A
1407269474,2.5,0.018,37.802502,-122.296933,A
1407269475,2.5,0.019,37.802503,-122.296935,A
1407269476,2.5,0.019,37.802500,-122.296933,A
1407269477,2.5,0.018,37.802497,-122.296922,A
1407269478,2.5,0.019,37.802493,-122.296910,A
1407269479,2.5,0.019,37.802492,-122.296898,A
1407269480,2.5,0.019,37.802490,-122.296888,A
1407269481,2.5,0.018,37.802490,-122.296880,A
1407269482,2.5,0.019,37.802490,-122.296873,A
1407269483,2.5,0.020,37.802490,-122.296867,A
1407269484,2.5,0.019,37.802490,-122.296865,A
1407269485,2.5,0.019,37.802492,-122.296865,A
1407269486,2.5,0.020,37.802490,-122.296855,A
1407269487,2.5,0.020,37.802488,-122.296850,A
1407269488,2.5,0.020,37.802493,-122.296850,A
1407269489,2.5,0.020,37.802493,-122.296842,A
1407269490,2.5,0.019,37.802497,-122.296830,A
1407269491,2.5,0.019,37.802500,-122.296812,A
1407269492,2.5,0.020,37.802505,-122.296797,A
1407269493,2.5,0.019,37.802502,-122.296778,A
1407269494,2.5,0.019,37.802505,-122.296765,A
1407269495,2.5,0.019,37.802508,-122.296750,A
1407269496,2.5,0.019,37.802512,-122.296743,A
1407269497,2.5,0.018,37.802515,-122.296732,A
1407269498,2.5,0.020,37.802517,-122.296722,A
1407269499,2.5,0.019,37.802518,-122.296708,A
1407269500,2.5,0.019,37.802522,-122.296695,A
1407269501,2.5,0.020,37.802525,-122.296683,A
1407269502,2.5,0.020,37.802522,-122.296665,A
1407269503,2.5,0.019,37.802517,-122.296650,A
1407269504,2.5,0.019,37.802522,-122.296637,A
1407269505,2.5,0.019,37.802528,-122.296623,A
1407269506,2.5,0.019,37.802527,-122.296608,A
1407269507,2.5,0.020,37.802532,-122.296597,A
1407269508,2.5,0.020,37.802540,-122.296585,A
1407269509,2.5,0.019,37.802537,-122.296572,A
1407269510,2.5,0.020,37.802535,-122.296558,A
1407269511,2.5,0.019,37.802538,-122.296545,A
1407269512,2.5,0.020,37.802547,-122.296537,A
1407269513,2.5,0.019,37.802545,-122.296530,A
1407269514,2.5,0.018,37.802547,-122.296518,A
1407269515,2.5,0.019,37.802553,-122.296507,A
1407269516,2.5,0.020,37.802560,-122.296498,A
1407269517,2.5,0.020,37.802558,-122.296487,A
1407269518,2.5,0.018,37.802558,-122.296475,A
1407269519,2.5,0.018,37.802550,-122.296458,A
1407269520,2.5,0.019,37.802542,-122.296438,A
1407269521,2.5,0.020,37.802535,-122.296425,A
1407269522,2.5,0.020,37.802532,-122.296415,A
1407269523,2.5,0.018,37.802530,-122.296405,A
1407269524,2.5,0.018,37.802528,-122.296390,A
1407269525,2.5,0.019,37.802533,-122.296377,A
1407269526,2.5,0.019,37.802538,-122.296370,A
1407269527,2.5,0.019,37.802540,-122.296357,A
1407269528,2.5,0.020,37.802533,-122.296342,A
1407269529,2.5,0.021,37.802530,-122.296327,A
1407269530,2.5,0.019,37.802530,-122.296315,A
1407269531,2.5,0.019,37.802533,-122.296302,A
1407269532,2.5,0.020,37.802532,-122.296292,A
1407269533,2.5,0.021,37.802532,-122.296287,A
1407269534,2.5,0.019,37.802532,-122.296277,A
1407269535,2.5,0.021,37.802528,-122.296267,A
1407269536,2.5,0.020,37.802527,-122.296255,A
1407269537,2.5,0.019,37.802523,-122.296242,A
1407269538,2.5,0.019,37.802522,-122.296228,A
1407269539,2.5,0.018,37.802520,-122.296217,A
1407269540,2.5,0.019,37.802520,-122.296208,A
1407269541,2.5,0.018,37.802515,-122.296205,A
1407269542,2.5,0.018,37.802515,-122.296203,A
1407269543,2.5,0.018,37.802513,-122.296193,A
1407269544,2.5,0.018,37.802515,-122.296187,A
1407269545,2.5,0.018,37.802512,-122.296188,A
1407269546,2.5,0.019,37.802503,-122.296178,A
1407269547,2.5,0.019,37.802497,-122.296170,A
1407269548,2.5,0.019,37.802490,-122.296162,A
1407269549,2.5,0.019,37.802488,-122.296165,A
1407269550,2.5,0.018,37.802483,-122.296165,A
1407269551,2.5,0.018,37.802482,-122.296170,A
1407269552,2.5,0.017,37.802482,-122.296175,A
1407269553,2.5,0.020,37.802483,-122.296182,A
1407269554,2.5,0.019,37.802483,-122.296188,A
1407269555,2.5,0.018,37.802485,-122.296198,A
1407269556,2.5,0.019,37.802485,-122.296202,A
1407269557,2.5,0.019,37.802488,-122.296210,A
1407269558,2.5,0.019,37.802490,-122.296218,A
1407269559,2.5,0.019,37.802490,-122.296220,A
1407269560,2.5,0.019,37.802490,-122.296222,A
1407269561,2.5,0.019,37.802492,-122.296223,A
1407269562,2.5,0.019,37.802493,-122.296227,A
1407269563,2.5,0.020,37.802492,-122.296230,A
1407269564,2.5,0.019,37.802490,-122.296230,A
1407269565,2.5,0.020,37.802485,-122.296222,A
1407269566,2.5,0.020,37.802483,-122.296213,A
1407269567,2.5,0.020,37.802475,-122.296203,A
1407269568,2.5,0.020,37.802463,-122.296192,A
1407269569,2.5,0.018,37.802455,-122.296180,A
1407269570,2.5,0.018,37.802447,-122.296175,A
1407269571,2.5,0.019,37.802442,-122.296177,A
1407269572,2.5,0.019,37.802433,-122.296177,A
1407269573,2.5,0.019,37.802427,-122.296180,A
1407269574,2.5,0.018,37.802415,-122.296175,A
1407269575,2.5,0.018,37.802403,-122.296167,A
1407269576,2.5,0.017,37.802392,-122.296162,A
1407269577,2.5,0.017,37.802375,-122.296158,A
1407269578,2.5,0.019,37.802368,-122.296160,A
1407269579,2.5,0.020,37.802363,-122.296158,A
1407269580,2.5,0.018,37.802353,-122.296153,A
1407269581,2.5,0.017,37.802352,-122.296152,A
1407269582,2.5,0.018,37.802357,-122.296148,A
1407269583,2.5,0.021,37.802358,-122.296148,A
1407269584,2.5,0.023,37.802353,-122.296143,A
1407269585,2.5,0.020,37.802367,-122.296143,A
1407269586,2.5,0.021,37.802377,-122.296140,A
1407269587,2.5,0.022,37.802387,-122.296133,A
1407269588,2.5,0.021,37.802397,-122.296130,A
1407269589,2.5,0.022,37.802390,-122.296128,A
1407269590,2.5,0.022,37.802402,-122.296123,A
1407269591,2.5,0.022,37.802402,-122.296125,A
1407269592,2.5,0.021,37.802402,-122.296123,A
1407269593,2.5,0.021,37.802400,-122.296130,A
1407269594,2.5,0.021,37.802388,-122.296137,A
1407269595,2.5,0.021,37.802380,-122.296142,A
1407269596,2.5,0.022,37.802380,-122.296148,A
1407269597,2.5,0.024,37.802378,-122.296147,A
1407269598,2.5,0.023,37.802373,-122.296150,A
1407269599,2.5,0.020,37.802370,-122.296145,A
1407269600,2.5,0.020,37.802368,-122.296145,A
1407269601,2.5,0.020,37.802375,-122.296152,A
1407269602,2.5,0.019,37.802382,-122.296153,A
1407269603,2.5,0.019,37.802385,-122.296153,A
1407269604,2.5,0.020,37.802387,-122.296168,A
1407269605,2.5,0.021,37.802387,-122.296178,A
1407269606,2.5,0.019,37.802383,-122.296190,A
1407269607,2.5,0.020,37.802380,-122.296193,A
1407269608,2.5,0.020,37.802375,-122.296207,A
1407269609,2.5,0.020,37.802372,-122.296190,A
1407269610,2.5,0.019,37.802368,-122.296185,A
1407269611,2.5,0.019,37.802378,-122.296180,A
1407269612,2.5,0.019,37.802388,-122.296165,A
1407269613,2.5,0.021,37.802388,-122.296162,A
1407269614,2.5,0.021,37.802395,-122.296168,A
1407269615,2.5,0.019,37.802403,-122.296172,A
1407269616,2.5,0.020,37.802413,-122.296175,A
1407269617,2.5,0.019,37.802422,-122.296188,A
1407269618,2.5,0.019,37.802410,-122.296202,A
1407269619,2.5,0.019,37.802410,-122.296207,A
1407269620,2.5,0.019,37.802410,-122.296205,A
1407269621,2.5,0.019,37.802420,-122.296198,A
1407269622,2.5,0.019,37.802428,-122.296200,A
1407269623,2.5,0.018,37.802442,-122.296200,A
1407269624,2.5,0.019,37.802462,-122.296200,A
1407269625,2.5,0.019,37.802473,-122.296198,A
1407269626,2.5,0.018,37.802487,-122.296197,A
1407269627,2.5,0.021,37.802495,-122.296193,A
1407269628,2.5,0.018,37.802507,-122.296187,A
1407269629,2.5,0.017,37.802510,-122.296183,A
1407269630,2.5,0.018,37.802510,-122.296177,A
1407269631,2.5,0.018,37.802518,-122.296170,A
1407269632,2.5,0.017,37.802522,-122.296165,A
1407269633,2.5,0.018,37.802528,-122.296158,A
1407269634,2.5,0.019,37.802527,-122.296153,A
1407269635,2.5,0.018,37.802527,-122.296150,A
1407269636,2.5,0.017,37.802525,-122.296140,A
1407269637,2.5,0.017,37.802525,-122.296132,A
1407269638,2.5,0.019,37.802525,-122.296123,A
1407269639,2.5,0.024,37.802522,-122.296115,A
1407269640,2.5,0.030,37.802522,-122.296105,A
1407269641,2.5,0.030,37.802530,-122.296093,A
1407269642,2.5,0.022,37.802538,-122.296082,A
1407269643,2.5,0.024,37.802540,-122.296070,A
1407269644,2.5,0.020,37.802553,-122.296058,A
1407269645,2.5,0.019,37.802548,-122.296048,A
1407269646,2.5,0.018,37.802545,-122.296033,A
