utc,filter,pm,lat,lon,device
1405628427,10,0.005,37.805660,-122.297307,A
1405628428,10,0.004,37.805653,-122.297303,A
1405628429,10,0.005,37.805653,-122.297295,A
1405628430,10,0.005,37.805657,-122.297285,A
1405628431,10,0.005,37.805653,-122.297280,A
1405628432,10,0.005,37.805663,-122.297265,A
1405628433,10,0.004,37.805678,-122.297255,A
1405628434,10,0.004,37.805680,-122.297250,A
1405628435,10,0.005,37.805683,-122.297247,A
1405628436,10,0.005,37.805688,-122.297237,A
1405628437,10,0.005,37.805703,-122.297228,A
1405628438,10,0.005,37.805705,-122.297223,A
1405628439,10,0.005,37.805703,-122.297225,A
1405628440,10,0.005,37.805703,-122.297227,A
1405628441,10,0.005,37.805710,-122.297225,A
1405628442,10,0.006,37.805718,-122.297227,A
1405628443,10,0.006,37.805723,-122.297222,A
1405628444,10,0.005,37.805723,-122.297217,A
1405628445,10,0.005,37.805715,-122.297200,A
1405628446,10,0.005,37.805712,-122.297188,A
1405628447,10,0.006,37.805715,-122.297167,A
1405628448,10,0.006,37.805715,-122.297145,A
1405628449,10,0.006,37.805715,-122.297135,A
1405628450,10,0.006,37.805717,-122.297117,A
1405628451,10,0.006,37.805705,-122.297107,A
1405628452,10,0.006,37.805702,-122.297100,A
1405628453,10,0.005,37.805680,-122.297090,A
1405628454,10,0.005,37.805667,-122.297087,A
1405628455,10,0.005,37.805662,-122.297082,A
1405628456,10,0.005,37.805657,-122.297070,A
1405628457,10,0.005,37.805625,-122.297050,A
1405628458,10,0.006,37.805625,-122.297050,A
1405628459,10,0.006,37.805613,-122.297042,A
1405628460,10,0.006,37.805608,-122.297025,A
1405628461,10,0.006,37.805608,-122.297010,A
1405628462,10,0.006,37.805607,-122.297003,A
1405628463,10,0.005,37.805605,-122.296985,A
1405628464,10,0.005,37.805600,-122.296960,A
1405628465,10,0.005,37.805598,-122.296933,A
1405628466,10,0.005,37.805598,-122.296912,A
1405628467,10,0.005,37.805595,-122.296905,A
1405628468,10,0.005,37.805590,-122.296895,A
1405628469,10,0.004,37.805592,-122.296888,A
1405628470,10,0.005,37.805590,-122.296878,A
1405628471,10,0.004,37.805583,-122.296868,A
1405628472,10,0.005,37.805582,-122.296860,A
1405628473,10,0.006,37.805578,-122.296852,A
1405628474,10,0.005,37.805578,-122.296843,A
1405628475,10,0.005,37.805575,-122.296833,A
1405628476,10,0.005,37.805573,-122.296822,A
1405628477,10,0.005,37.805573,-122.296812,A
1405628478,10,0.005,37.805568,-122.296803,A
1405628479,10,0.005,37.805565,-122.296790,A
1405628480,10,0.005,37.805563,-122.296780,A
1405628481,10,0.005,37.805560,-122.296770,A
1405628482,10,0.006,37.805557,-122.296762,A
1405628483,10,0.006,37.805552,-122.296753,A
1405628484,10,0.005,37.805547,-122.296750,A
1405628485,10,0.005,37.805550,-122.296748,A
1405628486,10,0.005,37.805543,-122.296737,A
1405628487,10,0.005,37.805538,-122.296728,A
1405628488,10,0.004,37.805532,-122.296717,A
1405628489,10,0.004,37.805525,-122.296708,A
1405628490,10,0.005,37.805522,-122.296703,A
1405628491,10,0.006,37.805520,-122.296698,A
1405628492,10,0.006,37.805525,-122.296700,A
1405628493,10,0.006,37.805522,-122.296695,A
1405628494,10,0.006,37.805513,-122.296688,A
1405628495,10,0.005,37.805500,-122.296677,A
1405628496,10,0.005,37.805492,-122.296668,A
1405628497,10,0.005,37.805485,-122.296662,A
1405628498,10,0.005,37.805480,-122.296658,A
1405628499,10,0.005,37.805477,-122.296655,A
1405628500,10,0.005,37.805472,-122.296652,A
1405628501,10,0.005,37.805468,-122.296648,A
1405628502,10,0.006,37.805463,-122.296647,A
1405628503,10,0.006,37.805457,-122.296640,A
1405628504,10,0.006,37.805458,-122.296642,A
1405628505,10,0.006,37.805457,-122.296627,A
1405628506,10,0.004,37.805453,-122.296620,A
1405628507,10,0.006,37.805450,-122.296615,A
1405628508,10,0.006,37.805455,-122.296608,A
1405628509,10,0.004,37.805460,-122.296608,A
1405628510,10,0.004,37.805460,-122.296610,A
1405628511,10,0.005,37.805462,-122.296612,A
1405628512,10,0.005,37.805458,-122.296612,A
1405628513,10,0.005,37.805448,-122.296620,A
1405628514,10,0.005,37.805443,-122.296628,A
1405628515,10,0.005,37.805443,-122.296627,A
1405628516,10,0.005,37.805438,-122.296637,A
1405628517,10,0.004,37.805430,-122.296640,A
1405628518,10,0.005,37.805428,-122.296640,A
1405628519,10,0.005,37.805438,-122.296630,A
1405628520,10,0.005,37.805423,-122.296622,A
1405628521,10,0.004,37.805418,-122.296615,A
1405628522,10,0.005,37.805410,-122.296607,A
1405628523,10,0.005,37.805417,-122.296625,A
1405628524,10,0.005,37.805425,-122.296628,A
1405628525,10,0.005,37.805438,-122.296633,A
1405628526,10,0.004,37.805445,-122.296607,A
1405628527,10,0.004,37.805448,-122.296607,A
1405628528,10,0.004,37.805448,-122.296607,A
1405628529,10,0.004,37.805463,-122.296610,A
1405628530,10,0.004,37.805470,-122.296618,A
1405628531,10,0.004,37.805473,-122.296628,A
1405628532,10,0.004,37.805490,-122.296617,A
1405628533,10,0.004,37.805502,-122.296598,A
1405628534,10,0.005,37.805512,-122.296592,A
1405628535,10,0.005,37.805520,-122.296588,A
1405628536,10,0.004,37.805528,-122.296582,A
1405628537,10,0.004,37.805533,-122.296572,A
1405628538,10,0.005,37.805527,-122.296565,A
1405628539,10,0.004,37.805517,-122.296555,A
1405628540,10,0.004,37.805508,-122.296545,A
1405628541,10,0.005,37.805513,-122.296537,A
1405628542,10,0.005,37.805515,-122.296527,A
1405628543,10,0.005,37.805512,-122.296517,A
1405628544,10,0.004,37.805507,-122.296507,A
1405628545,10,0.005,37.805502,-122.296495,A
1405628546,10,0.005,37.805498,-122.296485,A
1405628547,10,0.005,37.805497,-122.296473,A
1405628548,10,0.005,37.805493,-122.296463,A
1405628549,10,0.005,37.805488,-122.296457,A
1405628550,10,0.004,37.805482,-122.296450,A
1405628551,10,0.005,37.805477,-122.296443,A
1405628552,10,0.005,37.805473,-122.296440,A
1405628553,10,0.005,37.805452,-122.296430,A
1405628554,10,0.007,37.805440,-122.296423,A
1405628555,10,0.008,37.805452,-122.296393,A
1405628556,10,0.004,37.805440,-122.296393,A
1405628557,10,0.004,37.805430,-122.296395,A
1405628558,10,0.004,37.805423,-122.296388,A
1405628559,10,0.005,37.805412,-122.296380,A
1405628560,10,0.005,37.805402,-122.296372,A
1405628561,10,0.004,37.805397,-122.296360,A
1405628562,10,0.005,37.805395,-122.296350,A
1405628563,10,0.005,37.805398,-122.296340,A
1405628564,10,0.005,37.805403,-122.296332,A
1405628565,10,0.005,37.805402,-122.296322,A
1405628566,10,0.004,37.805398,-122.296310,A
1405628567,10,0.004,37.805393,-122.296303,A
1405628568,10,0.004,37.805390,-122.296297,A
1405628569,10,0.004,37.805385,-122.296290,A
1405628570,10,0.005,37.805382,-122.296282,A
1405628571,10,0.005,37.805377,-122.296278,A
1405628572,10,0.004,37.805373,-122.296278,A
1405628573,10,0.004,37.805380,-122.296268,A
1405628574,10,0.004,37.805377,-122.296273,A
1405628575,10,0.004,37.805373,-122.296278,A
1405628576,10,0.004,37.805372,-122.296283,A
1405628577,10,0.004,37.805368,-122.296275,A
1405628578,10,0.004,37.805365,-122.296275,A
1405628579,10,0.004,37.805360,-122.296278,A
1405628580,10,0.004,37.805357,-122.296278,A
1405628581,10,0.004,37.805357,-122.296278,A
1405628582,10,0.004,37.805353,-122.296280,A
1405628583,10,0.004,37.805355,-122.296283,A
1405628584,10,0.004,37.805360,-122.296277,A
1405628585,10,0.004,37.805355,-122.296273,A
1405628586,10,0.004,37.805353,-122.296272,A
1405628587,10,0.005,37.805352,-122.296268,A
1405628588,10,0.004,37.805355,-122.296258,A
1405628589,10,0.004,37.805353,-122.296250,A
1405628590,10,0.004,37.805353,-122.296242,A
1405628591,10,0.005,37.805353,-122.296233,A
1405628592,10,0.005,37.805352,-122.296222,A
1405628593,10,0.005,37.805352,-122.296218,A
1405628594,10,0.005,37.805352,-122.296213,A
1405628595,10,0.004,37.805353,-122.296195,A
1405628596,10,0.005,37.805353,-122.296183,A
1405628597,10,0.005,37.805355,-122.296162,A
1405628598,10,0.005,37.805357,-122.296147,A
1405628599,10,0.005,37.805357,-122.296135,A
1405628600,10,0.004,37.805355,-122.296122,A
1405628601,10,0.004,37.805357,-122.296105,A
1405628602,10,0.004,37.805362,-122.296082,A
1405628603,10,0.004,37.805365,-122.296060,A
1405628604,10,0.004,37.805367,-122.296045,A
1405628605,10,0.004,37.805373,-122.296023,A
1405628606,10,0.005,37.805378,-122.296003,A
1405628607,10,0.006,37.805382,-122.295977,A
1405628608,10,0.006,37.805383,-122.295967,A
1405628609,10,0.005,37.805372,-122.295958,A
1405628610,10,0.004,37.805372,-122.295940,A
1405628611,10,0.004,37.805373,-122.295930,A
1405628612,10,0.005,37.805365,-122.295913,A
1405628613,10,0.005,37.805365,-122.295913,A
1405628614,10,0.005,37.805358,-122.295903,A
1405628615,10,0.005,37.805367,-122.295900,A
1405628616,10,0.004,37.805370,-122.295895,A
1405628617,10,0.005,37.805372,-122.295895,A
1405628618,10,0.005,37.805370,-122.295897,A
1405628619,10,0.005,37.805370,-122.295887,A
1405628620,10,0.004,37.805370,-122.295872,A
1405628621,10,0.005,37.805368,-122.295862,A
1405628622,10,0.005,37.805368,-122.295858,A
1405628623,10,0.005,37.805373,-122.295852,A
1405628624,10,0.005,37.805373,-122.295843,A
1405628625,10,0.004,37.805368,-122.295832,A
1405628626,10,0.005,37.805360,-122.295820,A
1405628627,10,0.005,37.805358,-122.295812,A
1405628628,10,0.005,37.805352,-122.295802,A
1405628629,10,0.004,37.805345,-122.295785,A
1405628630,10,0.004,37.805342,-122.295775,A
1405628631,10,0.005,37.805332,-122.295763,A
1405628632,10,0.005,37.805327,-122.295753,A
1405628633,10,0.005,37.805325,-122.295743,A
1405628634,10,0.004,37.805320,-122.295728,A
1405628635,10,0.004,37.805312,-122.295712,A
1405628636,10,0.007,37.805345,-122.295675,A
1405628637,10,0.009,37.805362,-122.295650,A
1405628638,10,0.006,37.805353,-122.295637,A
1405628639,10,0.005,37.805355,-122.295625,A
1405628640,10,0.004,37.805352,-122.295603,A
1405628641,10,0.005,37.805357,-122.295600,A
1405628642,10,0.005,37.805368,-122.295587,A
1405628643,10,0.005,37.805368,-122.295587,A
1405628644,10,0.005,37.805367,-122.295592,A
1405628645,10,0.005,37.805377,-122.295575,A
1405628646,10,0.005,37.805372,-122.295567,A
1405628647,10,0.005,37.805368,-122.295552,A
1405628648,10,0.004,37.805377,-122.295537,A
1405628649,10,0.004,37.805370,-122.295523,A
1405628650,10,0.005,37.805365,-122.295527,A
1405628651,10,0.004,37.805367,-122.295528,A
1405628652,10,0.005,37.805368,-122.295542,A
1405628653,10,0.005,37.805367,-122.295550,A
1405628654,10,0.004,37.805352,-122.295568,A
1405628655,10,0.005,37.805328,-122.295585,A
1405628656,10,0.004,37.805322,-122.295608,A
1405628657,10,0.004,37.805318,-122.295635,A
1405628658,10,0.004,37.805323,-122.295653,A
1405628659,10,0.004,37.805327,-122.295638,A
1405628660,10,0.005,37.805330,-122.295643,A
1405628661,10,0.006,37.805322,-122.295612,A
1405628662,10,0.004,37.805303,-122.295573,A
1405628663,10,0.004,37.805293,-122.295570,A
1405628664,10,0.004,37.805285,-122.295560,A
1405628665,10,0.004,37.805285,-122.295533,A
1405628666,10,0.004,37.805297,-122.295532,A
1405628667,10,0.005,37.805325,-122.295530,A
1405628668,10,0.004,37.805368,-122.295565,A
1405628669,10,0.005,37.805368,-122.295552,A
1405628670,10,0.006,37.805368,-122.295540,A
1405628671,10,0.005,37.805372,-122.295535,A
1405628672,10,0.005,37.805365,-122.295518,A
1405628673,10,0.005,37.805367,-122.295508,A
1405628674,10,0.005,37.805370,-122.295490,A
1405628675,10,0.004,37.805352,-122.295473,A
1405628676,10,0.004,37.805338,-122.295457,A
1405628677,10,0.005,37.805323,-122.295435,A
1405628678,10,0.005,37.805315,-122.295423,A
1405628679,10,0.004,37.805307,-122.295417,A
1405628680,10,0.005,37.805300,-122.295402,A
1405628681,10,0.004,37.805303,-122.295385,A
1405628682,10,0.004,37.805333,-122.295338,A
1405628683,10,0.004,37.805333,-122.295338,A
1405628684,10,0.005,37.805333,-122.295327,A
1405628685,10,0.006,37.805327,-122.295317,A
1405628686,10,0.005,37.805323,-122.295310,A
1405628687,10,0.005,37.805317,-122.295300,A
1405628688,10,0.005,37.805322,-122.295282,A
1405628689,10,0.005,37.805327,-122.295270,A
1405628690,10,0.006,37.805323,-122.295263,A
1405628691,10,0.005,37.805325,-122.295267,A
1405628692,10,0.004,37.805322,-122.295262,A
1405628693,10,0.004,37.805315,-122.295255,A
1405628694,10,0.005,37.805303,-122.295248,A
1405628695,10,0.006,37.805292,-122.295240,A
1405628696,10,0.006,37.805287,-122.295227,A
1405628697,10,0.006,37.805277,-122.295218,A
1405628698,10,0.007,37.805270,-122.295212,A
1405628699,10,0.008,37.805268,-122.295212,A
1405628700,10,0.009,37.805268,-122.295207,A
1405628701,10,0.031,37.805268,-122.295203,A
1405628702,10,0.052,37.805270,-122.295200,A
1405628703,10,0.048,37.805267,-122.295198,A
1405628704,10,0.031,37.805265,-122.295198,A
1405628705,10,0.009,37.805265,-122.295197,A
1405628706,10,0.009,37.805267,-122.295192,A
1405628707,10,0.013,37.805263,-122.295180,A
1405628708,10,0.012,37.805263,-122.295170,A
1405628709,10,0.006,37.805267,-122.295165,A
1405628710,10,0.010,37.805270,-122.295145,A
1405628711,10,0.014,37.805267,-122.295132,A
1405628712,10,0.019,37.805250,-122.295132,A
1405628713,10,0.020,37.805247,-122.295115,A
1405628714,10,0.017,37.805227,-122.295130,A
1405628715,10,0.016,37.805220,-122.295143,A
1405628716,10,0.015,37.805210,-122.295148,A
1405628717,10,0.020,37.805205,-122.295150,A
1405628718,10,0.013,37.805192,-122.295160,A
1405628719,10,0.008,37.805182,-122.295160,A
1405628720,10,0.011,37.805177,-122.295158,A
1405628721,10,0.009,37.805175,-122.295157,A
1405628722,10,0.008,37.805175,-122.295158,A
1405628723,10,0.006,37.805178,-122.295167,A
1405628724,10,0.006,37.805180,-122.295165,A
1405628725,10,0.006,37.805183,-122.295173,A
1405628726,10,0.006,37.805185,-122.295170,A
1405628727,10,0.005,37.805187,-122.295173,A
1405628728,10,0.004,37.805183,-122.295165,A
1405628729,10,0.005,37.805173,-122.295173,A
1405628730,10,0.005,37.805172,-122.295162,A
1405628731,10,0.006,37.805177,-122.295148,A
1405628732,10,0.006,37.805170,-122.295155,A
1405628733,10,0.007,37.805160,-122.295150,A
1405628734,10,0.007,37.805155,-122.295155,A
1405628735,10,0.006,37.805165,-122.295143,A
1405628736,10,0.004,37.805175,-122.295143,A
1405628737,10,0.004,37.805190,-122.295138,A
1405628738,10,0.005,37.805203,-122.295117,A
1405628739,10,0.005,37.805200,-122.295103,A
1405628740,10,0.005,37.805213,-122.295075,A
1405628741,10,0.006,37.805195,-122.295077,A
1405628742,10,0.006,37.805188,-122.295058,A
1405628743,10,0.005,37.805195,-122.295042,A
1405628744,10,0.005,37.805205,-122.295022,A
1405628745,10,0.005,37.805212,-122.295003,A
1405628746,10,0.005,37.805215,-122.294997,A
1405628747,10,0.004,37.805228,-122.294977,A
1405628748,10,0.005,37.805238,-122.294972,A
1405628749,10,0.005,37.805253,-122.294960,A
1405628750,10,0.006,37.805257,-122.294970,A
1405628751,10,0.006,37.805273,-122.294960,A
1405628752,10,0.006,37.805300,-122.294932,A
1405628753,10,0.005,37.805300,-122.294932,A
1405628754,10,0.004,37.805300,-122.294932,A
1405628755,10,0.004,37.805290,-122.294942,A
1405628756,10,0.005,37.805290,-122.294935,A
1405628757,10,0.005,37.805288,-122.294933,A
1405628758,10,0.005,37.805288,-122.294930,A
1405628759,10,0.005,37.805278,-122.294943,A
1405628760,10,0.004,37.805275,-122.294950,A
1405628761,10,0.004,37.805285,-122.294933,A
1405628762,10,0.004,37.805288,-122.294937,A
1405628763,10,0.005,37.805287,-122.294938,A
1405628764,10,0.005,37.805287,-122.294937,A
1405628765,10,0.005,37.805285,-122.294928,A
1405628766,10,0.005,37.805283,-122.294913,A
1405628767,10,0.004,37.805280,-122.294907,A
1405628768,10,0.004,37.805275,-122.294897,A
1405628769,10,0.004,37.805268,-122.294892,A
1405628770,10,0.004,37.805267,-122.294885,A
1405628771,10,0.004,37.805258,-122.294888,A
1405628772,10,0.004,37.805252,-122.294880,A
1405628773,10,0.004,37.805253,-122.294853,A
1405628774,10,0.004,37.805248,-122.294852,A
1405628775,10,0.004,37.805237,-122.294838,A
1405628776,10,0.005,37.805210,-122.294838,A
1405628777,10,0.005,37.805205,-122.294830,A
1405628778,10,0.004,37.805208,-122.294815,A
1405628779,10,0.005,37.805202,-122.294810,A
1405628780,10,0.005,37.805198,-122.294800,A
1405628781,10,0.004,37.805187,-122.294803,A
1405628782,10,0.005,37.805173,-122.294802,A
1405628783,10,0.005,37.805163,-122.294792,A
1405628784,10,0.005,37.805152,-122.294782,A
1405628785,10,0.005,37.805143,-122.294778,A
1405628786,10,0.005,37.805137,-122.294765,A
1405628787,10,0.005,37.805123,-122.294757,A
1405628788,10,0.005,37.805127,-122.294743,A
1405628789,10,0.005,37.805130,-122.294728,A
1405628790,10,0.005,37.805128,-122.294717,A
1405628791,10,0.006,37.805125,-122.294707,A
1405628792,10,0.005,37.805127,-122.294700,A
1405628793,10,0.005,37.805125,-122.294687,A
1405628794,10,0.005,37.805127,-122.294677,A
1405628795,10,0.005,37.805132,-122.294658,A
1405628796,10,0.005,37.805135,-122.294655,A
1405628797,10,0.005,37.805137,-122.294652,A
1405628798,10,0.005,37.805133,-122.294650,A
1405628799,10,0.005,37.805130,-122.294647,A
1405628800,10,0.005,37.805122,-122.294632,A
1405628801,10,0.005,37.805120,-122.294618,A
1405628802,10,0.004,37.805120,-122.294612,A
1405628803,10,0.004,37.805118,-122.294593,A
1405628804,10,0.004,37.805122,-122.294583,A
1405628805,10,0.004,37.805122,-122.294577,A
1405628806,10,0.004,37.805120,-122.294565,A
1405628807,10,0.004,37.805117,-122.294558,A
1405628808,10,0.004,37.805115,-122.294553,A
1405628809,10,0.005,37.805115,-122.294545,A
1405628810,10,0.005,37.805117,-122.294530,A
1405628811,10,0.005,37.805123,-122.294518,A
1405628812,10,0.006,37.805125,-122.294515,A
1405628813,10,0.006,37.805118,-122.294507,A
1405628814,10,0.006,37.805105,-122.294492,A
1405628815,10,0.005,37.805095,-122.294485,A
1405628816,10,0.006,37.805088,-122.294472,A
1405628817,10,0.005,37.805080,-122.294473,A
1405628818,10,0.005,37.805073,-122.294465,A
1405628819,10,0.005,37.805068,-122.294445,A
1405628820,10,0.005,37.805058,-122.294438,A
1405628821,10,0.005,37.805053,-122.294430,A
1405628822,10,0.005,37.805045,-122.294422,A
1405628823,10,0.005,37.805037,-122.294412,A
1405628824,10,0.005,37.805025,-122.294398,A
1405628825,10,0.005,37.805018,-122.294392,A
1405628826,10,0.005,37.805030,-122.294383,A
1405628827,10,0.006,37.805028,-122.294375,A
1405628828,10,0.004,37.805025,-122.294372,A
1405628829,10,0.005,37.805030,-122.294362,A
1405628830,10,0.006,37.805028,-122.294360,A
1405628831,10,0.005,37.805028,-122.294367,A
1405628832,10,0.005,37.805042,-122.294367,A
1405628833,10,0.005,37.805033,-122.294380,A
1405628834,10,0.004,37.805045,-122.294377,A
1405628835,10,0.004,37.805052,-122.294373,A
1405628836,10,0.005,37.805058,-122.294362,A
1405628837,10,0.004,37.805057,-122.294362,A
1405628838,10,0.004,37.805065,-122.294370,A
1405628839,10,0.005,37.805065,-122.294377,A
1405628840,10,0.005,37.805072,-122.294383,A
1405628841,10,0.004,37.805063,-122.294397,A
1405628842,10,0.005,37.805058,-122.294400,A
1405628843,10,0.005,37.805067,-122.294415,A
1405628844,10,0.004,37.805072,-122.294422,A
1405628845,10,0.004,37.805085,-122.294422,A
1405628846,10,0.005,37.805100,-122.294417,A
1405628847,10,0.005,37.805115,-122.294420,A
1405628848,10,0.006,37.805120,-122.294432,A
1405628849,10,0.006,37.805133,-122.294445,A
1405628850,10,0.005,37.805147,-122.294450,A
1405628851,10,0.004,37.805155,-122.294443,A
1405628852,10,0.006,37.805153,-122.294422,A
1405628853,10,0.005,37.805103,-122.294363,A
1405628854,10,0.004,37.805073,-122.294340,A
1405628855,10,0.005,37.805058,-122.294318,A
1405628856,10,0.005,37.805047,-122.294295,A
1405628857,10,0.004,37.805038,-122.294283,A
1405628858,10,0.004,37.805033,-122.294273,A
1405628859,10,0.005,37.805028,-122.294262,A
1405628860,10,0.005,37.805035,-122.294252,A
1405628861,10,0.005,37.805035,-122.294242,A
1405628862,10,0.004,37.805047,-122.294228,A
1405628863,10,0.005,37.805048,-122.294222,A
1405628864,10,0.005,37.805050,-122.294217,A
1405628865,10,0.005,37.805050,-122.294207,A
1405628866,10,0.005,37.805043,-122.294202,A
1405628867,10,0.005,37.805033,-122.294195,A
1405628868,10,0.005,37.805038,-122.294173,A
1405628869,10,0.005,37.805037,-122.294160,A
1405628870,10,0.005,37.805042,-122.294143,A
1405628871,10,0.005,37.805048,-122.294127,A
1405628872,10,0.005,37.805053,-122.294115,A
1405628873,10,0.004,37.805052,-122.294103,A
1405628874,10,0.004,37.805052,-122.294098,A
1405628875,10,0.004,37.805040,-122.294083,A
1405628876,10,0.004,37.805040,-122.294080,A
1405628877,10,0.005,37.805033,-122.294070,A
1405628878,10,0.005,37.805017,-122.294058,A
1405628879,10,0.005,37.805018,-122.294052,A
1405628880,10,0.005,37.805023,-122.294048,A
1405628881,10,0.004,37.805018,-122.294042,A
1405628882,10,0.004,37.805017,-122.294035,A
1405628883,10,0.005,37.805012,-122.294022,A
1405628884,10,0.005,37.805012,-122.294007,A
1405628885,10,0.005,37.805020,-122.293988,A
1405628886,10,0.005,37.805012,-122.293977,A
1405628887,10,0.004,37.805010,-122.293963,A
1405628888,10,0.004,37.805012,-122.293950,A
1405628889,10,0.004,37.805003,-122.293937,A
1405628890,10,0.005,37.804990,-122.293925,A
1405628891,10,0.006,37.804980,-122.293928,A
1405628892,10,0.006,37.804978,-122.293925,A
1405628893,10,0.005,37.804982,-122.293918,A
1405628894,10,0.005,37.804983,-122.293907,A
1405628895,10,0.005,37.804982,-122.293902,A
1405628896,10,0.005,37.804977,-122.293897,A
1405628897,10,0.005,37.804972,-122.293897,A
1405628898,10,0.005,37.804972,-122.293890,A
1405628899,10,0.005,37.804970,-122.293882,A
1405628900,10,0.004,37.804973,-122.293872,A
1405628901,10,0.004,37.804977,-122.293862,A
1405628902,10,0.005,37.804973,-122.293853,A
1405628903,10,0.004,37.804968,-122.293852,A
1405628904,10,0.005,37.804962,-122.293848,A
1405628905,10,0.004,37.804957,-122.293847,A
1405628906,10,0.004,37.804960,-122.293848,A
1405628907,10,0.004,37.804960,-122.293847,A
1405628908,10,0.005,37.804957,-122.293840,A
1405628909,10,0.005,37.804955,-122.293837,A
1405628910,10,0.005,37.804948,-122.293832,A
1405628911,10,0.005,37.804942,-122.293832,A
1405628912,10,0.004,37.804940,-122.293827,A
1405628913,10,0.005,37.804932,-122.293825,A
1405628914,10,0.006,37.804930,-122.293827,A
1405628915,10,0.005,37.804920,-122.293820,A
1405628916,10,0.005,37.804910,-122.293815,A
1405628917,10,0.005,37.804895,-122.293803,A
1405628918,10,0.007,37.804893,-122.293805,A
1405628919,10,0.009,37.804903,-122.293815,A
1405628920,10,0.006,37.804905,-122.293817,A
1405628921,10,0.005,37.804905,-122.293815,A
1405628922,10,0.005,37.804910,-122.293817,A
1405628923,10,0.005,37.804912,-122.293817,A
1405628924,10,0.005,37.804913,-122.293818,A
1405628925,10,0.005,37.804908,-122.293828,A
1405628926,10,0.005,37.804913,-122.293830,A
1405628927,10,0.005,37.804912,-122.293828,A
1405628928,10,0.005,37.804905,-122.293833,A
1405628929,10,0.005,37.804893,-122.293828,A
1405628930,10,0.004,37.804893,-122.293833,A
1405628931,10,0.005,37.804893,-122.293827,A
1405628932,10,0.006,37.804892,-122.293825,A
1405628933,10,0.005,37.804893,-122.293818,A
1405628934,10,0.005,37.804892,-122.293817,A
1405628935,10,0.006,37.804893,-122.293817,A
1405628936,10,0.006,37.804893,-122.293817,A
1405628937,10,0.005,37.804892,-122.293815,A
1405628938,10,0.005,37.804892,-122.293813,A
1405628939,10,0.005,37.804892,-122.293813,A
1405628940,10,0.005,37.804887,-122.293810,A
1405628941,10,0.005,37.804877,-122.293808,A
1405628942,10,0.005,37.804867,-122.293813,A
1405628943,10,0.005,37.804867,-122.293805,A
1405628944,10,0.005,37.804855,-122.293807,A
1405628945,10,0.006,37.804845,-122.293807,A
1405628946,10,0.005,37.804840,-122.293807,A
1405628947,10,0.005,37.804840,-122.293807,A
1405628948,10,0.005,37.804847,-122.293800,A
1405628949,10,0.005,37.804865,-122.293795,A
1405628950,10,0.005,37.804860,-122.293795,A
1405628951,10,0.005,37.804872,-122.293803,A
1405628952,10,0.005,37.804870,-122.293797,A
1405628953,10,0.005,37.804878,-122.293800,A
1405628954,10,0.006,37.804875,-122.293800,A
1405628955,10,0.011,37.804868,-122.293795,A
1405628956,10,0.013,37.804858,-122.293802,A
1405628957,10,0.009,37.804852,-122.293802,A
1405628958,10,0.007,37.804848,-122.293802,A
1405628959,10,0.004,37.804837,-122.293808,A
1405628960,10,0.005,37.804828,-122.293812,A
1405628961,10,0.005,37.804822,-122.293815,A
1405628962,10,0.005,37.804818,-122.293813,A
1405628963,10,0.005,37.804827,-122.293818,A
1405628964,10,0.005,37.804832,-122.293832,A
1405628965,10,0.004,37.804833,-122.293845,A
1405628966,10,0.004,37.804827,-122.293845,A
1405628967,10,0.005,37.804815,-122.293842,A
1405628968,10,0.005,37.804808,-122.293838,A
1405628969,10,0.005,37.804825,-122.293863,A
1405628970,10,0.005,37.804820,-122.293877,A
1405628971,10,0.004,37.804827,-122.293888,A
1405628972,10,0.005,37.804832,-122.293892,A
1405628973,10,0.005,37.804822,-122.293888,A
1405628974,10,0.004,37.804813,-122.293897,A
1405628975,10,0.004,37.804812,-122.293913,A
1405628976,10,0.005,37.804803,-122.293928,A
1405628977,10,0.005,37.804790,-122.293932,A
1405628978,10,0.005,37.804783,-122.293933,A
1405628979,10,0.004,37.804768,-122.293930,A
1405628980,10,0.005,37.804753,-122.293928,A
1405628981,10,0.004,37.804747,-122.293940,A
1405628982,10,0.005,37.804743,-122.293950,A
1405628983,10,0.005,37.804743,-122.293950,A
1405628984,10,0.004,37.804738,-122.293957,A
1405628985,10,0.004,37.804733,-122.293952,A
1405628986,10,0.005,37.804728,-122.293955,A
1405628987,10,0.005,37.804728,-122.293955,A
1405628988,10,0.004,37.804722,-122.293962,A
1405628989,10,0.004,37.804715,-122.293968,A
1405628990,10,0.004,37.804705,-122.293963,A
1405628991,10,0.004,37.804692,-122.293965,A
1405628992,10,0.004,37.804678,-122.293963,A
1405628993,10,0.004,37.804678,-122.293963,A
1405628994,10,0.004,37.804677,-122.293963,A
1405628995,10,0.004,37.804672,-122.293965,A
1405628996,10,0.004,37.804668,-122.293968,A
1405628997,10,0.005,37.804663,-122.293972,A
1405628998,10,0.005,37.804653,-122.293980,A
1405628999,10,0.005,37.804650,-122.293983,A
1405629000,10,0.005,37.804645,-122.293977,A
1405629001,10,0.004,37.804643,-122.293975,A
1405629002,10,0.005,37.804653,-122.293960,A
1405629003,10,0.005,37.804643,-122.293952,A
1405629004,10,0.005,37.804628,-122.293945,A
1405629005,10,0.004,37.804610,-122.293960,A
1405629006,10,0.005,37.804612,-122.293955,A
1405629007,10,0.005,37.804593,-122.293943,A
1405629008,10,0.004,37.804593,-122.293943,A
